Time,Switch,Interface,Sent,Received
1582205893.163714,11,65533,0,0
1582205893.163714,11,65534,0,0
1582205893.163714,11,65531,0,0
1582205893.163714,11,4294967293,291,0
1582205893.163714,11,4294967291,0,0
1582205893.163714,11,1,89,758244
1582205893.163714,11,2,758244,89
1582205893.768002,12,0,0,0
1582205893.768002,12,65533,0,0
1582205893.768002,12,65534,0,0
1582205893.768002,12,65531,0,0
1582205893.768002,12,4294967293,321,0
1582205893.768002,12,4294967291,0,0
1582205893.768002,12,1,2438546,211
1582205893.768002,12,2,211,2438546
1582205893.558603,13,0,0,0
1582205893.558603,13,65533,0,0
1582205893.558603,13,65534,0,0
1582205893.558603,13,65531,0,0
1582205893.558603,13,4294967293,324,0
1582205893.558603,13,4294967291,0,0
1582205893.558603,13,1,2438549,205
1582205893.558603,13,2,205,2438549
1582205893.715629,14,0,0,0
1582205893.715629,14,65533,0,0
1582205893.715629,14,65534,0,0
1582205893.715629,14,65531,0,0
1582205893.715629,14,4294967293,286,0
1582205893.715629,14,4294967291,0,0
1582205893.715629,14,1,46,764838
1582205893.715629,14,2,764838,46
1582205893.539665,15,0,0,0
1582205893.539665,15,65533,0,0
1582205893.539665,15,65534,0,0
1582205893.539665,15,65531,0,0
1582205893.539665,15,4294967293,285,0
1582205893.539665,15,4294967291,0,0
1582205893.539665,15,1,47,764613
1582205893.539665,15,2,764613,47
1582205893.184226,16,0,0,0
1582205893.184226,16,65533,0,0
1582205893.184226,16,65534,0,0
1582205893.184226,16,65531,0,0
1582205893.184226,16,4294967293,315,0
1582205893.184226,16,4294967291,0,0
1582205893.184226,16,1,764381,2438539
1582205893.184226,16,2,2438539,764381
1582205893.510585,17,0,0,0
1582205893.510585,17,65533,0,0
1582205893.510585,17,65534,0,0
1582205893.510585,17,65531,0,0
1582205893.510585,17,4294967293,339,0
1582205893.510585,17,4294967291,0,0
1582205893.510585,17,1,764810,2438533
1582205893.510585,17,2,2438533,764810
1582205894.986005,1,0,0,0
1582205894.986005,1,65533,0,0
1582205894.986005,1,65534,0,0
1582205894.986005,1,65531,0,0
1582205894.986005,1,4294967293,301,0
1582205894.986005,1,4294967291,0,0
1582205894.986005,1,1,18,162644
1582205894.986005,1,2,766306,761468
1582205894.986005,1,4,37,761335
1582205894.986005,1,5,54,761363
1582205894.986005,1,3,2446810,766415
1582205895.403633,2,0,0,0
1582205895.403633,2,65533,0,0
1582205895.403633,2,65534,0,0
1582205895.403633,2,65531,0,0
1582205895.403633,2,4294967293,289,0
1582205895.403633,2,4294967291,0,0
1582205895.403633,2,1,39,758138
1582205895.403633,2,2,49,2678
1582205895.403633,2,3,760816,88
1582205895.892074,3,0,0,0
1582205895.892074,3,65533,0,0
1582205895.892074,3,65534,0,0
1582205895.892074,3,65531,0,0
1582205895.892074,3,4294967293,316,0
1582205895.892074,3,4294967291,0,0
1582205895.892074,3,1,758003,43
1582205895.892074,3,2,761514,45
1582205895.892074,3,4,165314,74
1582205895.892074,3,5,761457,54
1582205895.892074,3,3,216,2446288
1582205895.841631,4,0,0,0
1582205895.841631,4,65533,0,0
1582205895.841631,4,65534,0,0
1582205895.841631,4,65531,0,0
1582205895.841631,4,4294967293,284,0
1582205895.841631,4,4294967291,0,0
1582205895.841631,4,1,45,767245
1582205895.841631,4,2,0,0
1582205895.841631,4,3,767245,45
1582205895.227766,5,0,0,0
1582205895.227766,5,65533,0,0
1582205895.227766,5,65534,0,0
1582205895.227766,5,65531,0,0
1582205895.227766,5,4294967293,333,0
1582205895.227766,5,4294967291,0,0
1582205895.227766,5,4,761336,37
1582205895.227766,5,1,766645,2446820
1582205895.227766,5,2,91,760588
1582205895.227766,5,3,2446072,766699
1582205895.654942,6,0,0,0
1582205895.654942,6,65533,0,0
1582205895.654942,6,65534,0,0
1582205895.654942,6,65531,0,0
1582205895.654942,6,4294967293,335,0
1582205895.654942,6,4294967291,0,0
1582205895.654942,6,1,2446203,204
1582205895.654942,6,2,48,767016
1582205895.654942,6,3,767220,2446251
1582205895.011766,8,0,0,0
1582205895.011766,8,65533,0,0
1582205895.011766,8,65534,0,0
1582205895.011766,8,65531,0,0
1582205895.011766,8,4294967293,300,0
1582205895.011766,8,4294967291,0,0
1582205895.011766,8,1,766425,2446821
1582205895.011766,8,2,2446821,766425
1582205895.192715,9,0,0,0
1582205895.192715,9,65533,0,0
1582205895.192715,9,65534,0,0
1582205895.192715,9,65531,0,0
1582205895.192715,9,4294967293,320,0
1582205895.192715,9,4294967291,0,0
1582205895.192715,9,1,766639,2446821
1582205895.192715,9,2,2446821,766639
1582205895.384556,10,0,0,0
1582205895.384556,10,65533,0,0
1582205895.384556,10,65534,0,0
1582205895.384556,10,65531,0,0
1582205895.384556,10,4294967293,288,0
1582205895.384556,10,4294967291,0,0
1582205895.384556,10,1,89,760818
1582205895.384556,10,2,760818,89
1582205895.287741,11,0,0,0
1582205895.287741,11,65533,0,0
1582205895.287741,11,65534,0,0
1582205895.287741,11,65531,0,0
1582205895.287741,11,4294967293,291,0
1582205895.287741,11,4294967291,0,0
1582205895.287741,11,1,89,760589
1582205895.287741,11,2,760589,89
1582205895.911916,12,0,0,0
1582205895.911916,12,65533,0,0
1582205895.911916,12,65534,0,0
1582205895.911916,12,65531,0,0
1582205895.911916,12,4294967293,321,0
1582205895.911916,12,4294967291,0,0
1582205895.911916,12,1,2446288,211
1582205895.911916,12,2,211,2446288
1582205895.727131,13,0,0,0
1582205895.727131,13,65533,0,0
1582205895.727131,13,65534,0,0
1582205895.727131,13,65531,0,0
1582205895.727131,13,4294967293,324,0
1582205895.727131,13,4294967291,0,0
1582205895.727131,13,1,2446290,205
1582205895.727131,13,2,205,2446290
1582205895.860176,14,0,0,0
1582205895.860176,14,65533,0,0
1582205895.860176,14,65534,0,0
1582205895.860176,14,65531,0,0
1582205895.860176,14,4294967293,286,0
1582205895.860176,14,4294967291,0,0
1582205895.860176,14,1,46,767248
1582205895.860176,14,2,767248,46
1582205895.708811,15,0,0,0
1582205895.708811,15,65533,0,0
1582205895.708811,15,65534,0,0
1582205895.708811,15,65531,0,0
1582205895.708811,15,4294967293,285,0
1582205895.708811,15,4294967291,0,0
1582205895.708811,15,1,47,767024
1582205895.708811,15,2,767024,47
1582205895.315926,16,0,0,0
1582205895.315926,16,65533,0,0
1582205895.315926,16,65534,0,0
1582205895.315926,16,65531,0,0
1582205895.315926,16,4294967293,315,0
1582205895.315926,16,4294967291,0,0
1582205895.315926,16,1,766786,2446279
1582205895.315926,16,2,2446279,766786
1582205895.694152,17,0,0,0
1582205895.694152,17,65533,0,0
1582205895.694152,17,65534,0,0
1582205895.694152,17,65531,0,0
1582205895.694152,17,4294967293,339,0
1582205895.694152,17,4294967291,0,0
1582205895.694152,17,1,767220,2446273
1582205895.694152,17,2,2446273,767220
1582205897.174148,1,0,0,0
1582205897.174148,1,65533,0,0
1582205897.174148,1,65534,0,0
1582205897.174148,1,65531,0,0
1582205897.174148,1,4294967293,301,0
1582205897.174148,1,4294967291,0,0
1582205897.174148,1,1,18,163179
1582205897.174148,1,2,768762,763918
1582205897.174148,1,4,37,763812
1582205897.174148,1,5,54,763810
1582205897.174148,1,3,2454719,768871
1582205897.606575,2,0,0,0
1582205897.606575,2,65533,0,0
1582205897.606575,2,65534,0,0
1582205897.606575,2,65531,0,0
1582205897.606575,2,4294967293,289,0
1582205897.606575,2,4294967291,0,0
1582205897.606575,2,1,39,760611
1582205897.606575,2,2,49,2687
1582205897.606575,2,3,763298,88
1582205898.170468,3,0,0,0
1582205898.170468,3,65533,0,0
1582205898.170468,3,65534,0,0
1582205898.170468,3,65531,0,0
1582205898.170468,3,4294967293,316,0
1582205898.170468,3,4294967291,0,0
1582205898.170468,3,1,760540,43
1582205898.170468,3,2,764051,45
1582205898.170468,3,4,165857,74
1582205898.170468,3,5,763992,54
1582205898.170468,3,3,216,2454440
1582205898.067714,4,0,0,0
1582205898.067714,4,65533,0,0
1582205898.067714,4,65534,0,0
1582205898.067714,4,65531,0,0
1582205898.067714,4,4294967293,284,0
1582205898.067714,4,4294967291,0,0
1582205898.067714,4,1,45,769717
1582205898.067714,4,2,0,0
1582205898.067714,4,3,769717,45
1582205897.478381,5,0,0,0
1582205897.478381,5,65533,0,0
1582205897.478381,5,65534,0,0
1582205897.478381,5,65531,0,0
1582205897.478381,5,4294967293,333,0
1582205897.478381,5,4294967291,0,0
1582205897.478381,5,4,763812,37
1582205897.478381,5,1,769125,2454775
1582205897.478381,5,2,91,763069
1582205897.478381,5,3,2454032,769179
1582205897.85379,6,0,0,0
1582205897.85379,6,65533,0,0
1582205897.85379,6,65534,0,0
1582205897.85379,6,65531,0,0
1582205897.85379,6,4294967293,335,0
1582205897.85379,6,4294967291,0,0
1582205897.85379,6,1,2454138,204
1582205897.85379,6,2,48,769478
1582205897.85379,6,3,769682,2454186
1582205897.199914,8,0,0,0
1582205897.199914,8,65533,0,0
1582205897.199914,8,65534,0,0
1582205897.199914,8,65531,0,0
1582205897.199914,8,4294967293,300,0
1582205897.199914,8,4294967291,0,0
1582205897.199914,8,1,768902,2454777
1582205897.199914,8,2,2454777,768902
1582205897.43846,9,0,0,0
1582205897.43846,9,65533,0,0
1582205897.43846,9,65534,0,0
1582205897.43846,9,65531,0,0
1582205897.43846,9,4294967293,320,0
1582205897.43846,9,4294967291,0,0
1582205897.43846,9,1,769109,2454767
1582205897.43846,9,2,2454767,769109
1582205897.587056,10,0,0,0
1582205897.587056,10,65533,0,0
1582205897.587056,10,65534,0,0
1582205897.587056,10,65531,0,0
1582205897.587056,10,4294967293,288,0
1582205897.587056,10,4294967291,0,0
1582205897.587056,10,1,89,763297
1582205897.587056,10,2,763297,89
1582205897.492715,11,0,0,0
1582205897.492715,11,65533,0,0
1582205897.492715,11,65534,0,0
1582205897.492715,11,65531,0,0
1582205897.492715,11,4294967293,291,0
1582205897.492715,11,4294967291,0,0
1582205897.492715,11,1,89,763068
1582205897.492715,11,2,763068,89
1582205898.144501,12,0,0,0
1582205898.144501,12,65533,0,0
1582205898.144501,12,65534,0,0
1582205898.144501,12,65531,0,0
1582205898.144501,12,4294967293,321,0
1582205898.144501,12,4294967291,0,0
1582205898.144501,12,1,2454441,211
1582205898.144501,12,2,211,2454441
1582205897.942013,13,0,0,0
1582205897.942013,13,65533,0,0
1582205897.942013,13,65534,0,0
1582205897.942013,13,65531,0,0
1582205897.942013,13,4294967293,324,0
1582205897.942013,13,4294967291,0,0
1582205897.942013,13,1,2454444,205
1582205897.942013,13,2,205,2454444
1582205898.050591,14,0,0,0
1582205898.050591,14,65533,0,0
1582205898.050591,14,65534,0,0
1582205898.050591,14,65531,0,0
1582205898.050591,14,4294967293,286,0
1582205898.050591,14,4294967291,0,0
1582205898.050591,14,1,46,769714
1582205898.050591,14,2,769714,46
1582205897.876905,15,0,0,0
1582205897.876905,15,65533,0,0
1582205897.876905,15,65534,0,0
1582205897.876905,15,65531,0,0
1582205897.876905,15,4294967293,285,0
1582205897.876905,15,4294967291,0,0
1582205897.876905,15,1,47,769491
1582205897.876905,15,2,769491,47
1582205897.513016,16,0,0,0
1582205897.513016,16,65533,0,0
1582205897.513016,16,65534,0,0
1582205897.513016,16,65531,0,0
1582205897.513016,16,4294967293,315,0
1582205897.513016,16,4294967291,0,0
1582205897.513016,16,1,769263,2454239
1582205897.513016,16,2,2454239,769263
1582205897.898593,17,0,0,0
1582205897.898593,17,65533,0,0
1582205897.898593,17,65534,0,0
1582205897.898593,17,65531,0,0
1582205897.898593,17,4294967293,339,0
1582205897.898593,17,4294967291,0,0
1582205897.898593,17,1,769691,2454235
1582205897.898593,17,2,2454235,769691
1582205899.365737,1,0,0,0
1582205899.365737,1,65533,0,0
1582205899.365737,1,65534,0,0
1582205899.365737,1,65531,0,0
1582205899.365737,1,4294967293,301,0
1582205899.365737,1,4294967291,0,0
1582205899.365737,1,1,18,163704
1582205899.365737,1,2,771170,766311
1582205899.365737,1,4,37,766240
1582205899.365737,1,5,54,766215
1582205899.365737,1,3,2462470,771279
1582205899.785629,2,0,0,0
1582205899.785629,2,65533,0,0
1582205899.785629,2,65534,0,0
1582205899.785629,2,65531,0,0
1582205899.785629,2,4294967293,289,0
1582205899.785629,2,4294967291,0,0
1582205899.785629,2,1,39,763050
1582205899.785629,2,2,49,2696
1582205899.785629,2,3,765746,88
1582205900.373163,3,0,0,0
1582205900.373163,3,65533,0,0
1582205900.373163,3,65534,0,0
1582205900.373163,3,65531,0,0
1582205900.373163,3,4294967293,316,0
1582205900.373163,3,4294967291,0,0
1582205900.373163,3,1,762951,43
1582205900.373163,3,2,766447,45
1582205900.373163,3,4,166391,74
1582205900.373163,3,5,766402,54
1582205900.373163,3,3,216,2462191
1582205900.188228,4,0,0,0
1582205900.188228,4,65533,0,0
1582205900.188228,4,65534,0,0
1582205900.188228,4,65531,0,0
1582205900.188228,4,4294967293,284,0
1582205900.188228,4,4294967291,0,0
1582205900.188228,4,1,45,772107
1582205900.188228,4,2,0,0
1582205900.188228,4,3,772107,45
1582205899.619754,5,0,0,0
1582205899.619754,5,65533,0,0
1582205899.619754,5,65534,0,0
1582205899.619754,5,65531,0,0
1582205899.619754,5,4294967293,333,0
1582205899.619754,5,4294967291,0,0
1582205899.619754,5,4,766240,37
1582205899.619754,5,1,771554,2462589
1582205899.619754,5,2,91,765516
1582205899.619754,5,3,2461865,771608
1582205900.000432,6,0,0,0
1582205900.000432,6,65533,0,0
1582205900.000432,6,65534,0,0
1582205900.000432,6,65531,0,0
1582205900.000432,6,4294967293,335,0
1582205900.000432,6,4294967291,0,0
1582205900.000432,6,1,2461881,204
1582205900.000432,6,2,48,771877
1582205900.000432,6,3,772081,2461929
1582205899.391396,8,0,0,0
1582205899.391396,8,65533,0,0
1582205899.391396,8,65534,0,0
1582205899.391396,8,65531,0,0
1582205899.391396,8,4294967293,300,0
1582205899.391396,8,4294967291,0,0
1582205899.391396,8,1,771342,2462591
1582205899.391396,8,2,2462591,771342
1582205899.575377,9,0,0,0
1582205899.575377,9,65533,0,0
1582205899.575377,9,65534,0,0
1582205899.575377,9,65531,0,0
1582205899.575377,9,4294967293,320,0
1582205899.575377,9,4294967291,0,0
1582205899.575377,9,1,771546,2462590
1582205899.575377,9,2,2462590,771546
1582205899.766492,10,0,0,0
1582205899.766492,10,65533,0,0
1582205899.766492,10,65534,0,0
1582205899.766492,10,65531,0,0
1582205899.766492,10,4294967293,288,0
1582205899.766492,10,4294967291,0,0
1582205899.766492,10,1,89,765747
1582205899.766492,10,2,765747,89
1582205899.634854,11,0,0,0
1582205899.634854,11,65533,0,0
1582205899.634854,11,65534,0,0
1582205899.634854,11,65531,0,0
1582205899.634854,11,4294967293,291,0
1582205899.634854,11,4294967291,0,0
1582205899.634854,11,1,89,765518
1582205899.634854,11,2,765518,89
1582205900.346295,12,0,0,0
1582205900.346295,12,65533,0,0
1582205900.346295,12,65534,0,0
1582205900.346295,12,65531,0,0
1582205900.346295,12,4294967293,321,0
1582205900.346295,12,4294967291,0,0
1582205900.346295,12,1,2462199,211
1582205900.346295,12,2,211,2462199
1582205900.092777,13,0,0,0
1582205900.092777,13,65533,0,0
1582205900.092777,13,65534,0,0
1582205900.092777,13,65531,0,0
1582205900.092777,13,4294967293,324,0
1582205900.092777,13,4294967291,0,0
1582205900.092777,13,1,2462204,205
1582205900.092777,13,2,205,2462204
1582205900.207141,14,0,0,0
1582205900.207141,14,65533,0,0
1582205900.207141,14,65534,0,0
1582205900.207141,14,65531,0,0
1582205900.207141,14,4294967293,286,0
1582205900.207141,14,4294967291,0,0
1582205900.207141,14,1,46,772109
1582205900.207141,14,2,772109,46
1582205900.025622,15,0,0,0
1582205900.025622,15,65533,0,0
1582205900.025622,15,65534,0,0
1582205900.025622,15,65531,0,0
1582205900.025622,15,4294967293,285,0
1582205900.025622,15,4294967291,0,0
1582205900.025622,15,1,47,771886
1582205900.025622,15,2,771886,47
1582205899.655571,16,0,0,0
1582205899.655571,16,65533,0,0
1582205899.655571,16,65534,0,0
1582205899.655571,16,65531,0,0
1582205899.655571,16,4294967293,315,0
1582205899.655571,16,4294967291,0,0
1582205899.655571,16,1,771655,2461958
1582205899.655571,16,2,2461958,771655
1582205900.046517,17,0,0,0
1582205900.046517,17,65533,0,0
1582205900.046517,17,65534,0,0
1582205900.046517,17,65531,0,0
1582205900.046517,17,4294967293,339,0
1582205900.046517,17,4294967291,0,0
1582205900.046517,17,1,772082,2461951
1582205900.046517,17,2,2461951,772082
1582205901.456137,1,0,0,0
1582205901.456137,1,65533,0,0
1582205901.456137,1,65534,0,0
1582205901.456137,1,65531,0,0
1582205901.456137,1,4294967293,301,0
1582205901.456137,1,4294967291,0,0
1582205901.456137,1,1,18,164196
1582205901.456137,1,2,773562,768699
1582205901.456137,1,4,37,768562
1582205901.456137,1,5,54,768601
1582205901.456137,1,3,2470058,773671
1582205901.877011,2,0,0,0
1582205901.877011,2,65533,0,0
1582205901.877011,2,65534,0,0
1582205901.877011,2,65531,0,0
1582205901.877011,2,4294967293,289,0
1582205901.877011,2,4294967291,0,0
1582205901.877011,2,1,39,765377
1582205901.877011,2,2,49,2704
1582205901.877011,2,3,768081,88
1582205902.376748,3,0,0,0
1582205902.376748,3,65533,0,0
1582205902.376748,3,65534,0,0
1582205902.376748,3,65531,0,0
1582205902.376748,3,4294967293,316,0
1582205902.376748,3,4294967291,0,0
1582205902.376748,3,1,765210,43
1582205902.376748,3,2,768707,45
1582205902.376748,3,4,166893,74
1582205902.376748,3,5,768658,54
1582205902.376748,3,3,216,2469468
1582205902.327169,4,0,0,0
1582205902.327169,4,65533,0,0
1582205902.327169,4,65534,0,0
1582205902.327169,4,65531,0,0
1582205902.327169,4,4294967293,284,0
1582205902.327169,4,4294967291,0,0
1582205902.327169,4,1,45,774453
1582205902.327169,4,2,0,0
1582205902.327169,4,3,774453,45
1582205901.700695,5,0,0,0
1582205901.700695,5,65533,0,0
1582205901.700695,5,65534,0,0
1582205901.700695,5,65531,0,0
1582205901.700695,5,4294967293,333,0
1582205901.700695,5,4294967291,0,0
1582205901.700695,5,4,768562,37
1582205901.700695,5,1,773895,2470076
1582205901.700695,5,2,91,767860
1582205901.700695,5,3,2469374,773949
1582205902.100325,6,0,0,0
1582205902.100325,6,65533,0,0
1582205902.100325,6,65534,0,0
1582205902.100325,6,65531,0,0
1582205902.100325,6,4294967293,335,0
1582205902.100325,6,4294967291,0,0
1582205902.100325,6,1,2469420,204
1582205902.100325,6,2,48,774230
1582205902.100325,6,3,774434,2469468
1582205901.484568,8,0,0,0
1582205901.484568,8,65533,0,0
1582205901.484568,8,65534,0,0
1582205901.484568,8,65531,0,0
1582205901.484568,8,4294967293,300,0
1582205901.484568,8,4294967291,0,0
1582205901.484568,8,1,773682,2470078
1582205901.484568,8,2,2470078,773682
1582205901.665021,9,0,0,0
1582205901.665021,9,65533,0,0
1582205901.665021,9,65534,0,0
1582205901.665021,9,65531,0,0
1582205901.665021,9,4294967293,320,0
1582205901.665021,9,4294967291,0,0
1582205901.665021,9,1,773888,2470083
1582205901.665021,9,2,2470083,773888
1582205901.856838,10,0,0,0
1582205901.856838,10,65533,0,0
1582205901.856838,10,65534,0,0
1582205901.856838,10,65531,0,0
1582205901.856838,10,4294967293,288,0
1582205901.856838,10,4294967291,0,0
1582205901.856838,10,1,89,768081
1582205901.856838,10,2,768081,89
1582205901.716378,11,0,0,0
1582205901.716378,11,65533,0,0
1582205901.716378,11,65534,0,0
1582205901.716378,11,65531,0,0
1582205901.716378,11,4294967293,291,0
1582205901.716378,11,4294967291,0,0
1582205901.716378,11,1,89,767863
1582205901.716378,11,2,767863,89
1582205902.39549,12,0,0,0
1582205902.39549,12,65533,0,0
1582205902.39549,12,65534,0,0
1582205902.39549,12,65531,0,0
1582205902.39549,12,4294967293,321,0
1582205902.39549,12,4294967291,0,0
1582205902.39549,12,1,2469484,211
1582205902.39549,12,2,211,2469484
1582205902.15765,13,0,0,0
1582205902.15765,13,65533,0,0
1582205902.15765,13,65534,0,0
1582205902.15765,13,65531,0,0
1582205902.15765,13,4294967293,324,0
1582205902.15765,13,4294967291,0,0
1582205902.15765,13,1,2469491,205
1582205902.15765,13,2,205,2469491
1582205902.357673,14,0,0,0
1582205902.357673,14,65533,0,0
1582205902.357673,14,65534,0,0
1582205902.357673,14,65531,0,0
1582205902.357673,14,4294967293,286,0
1582205902.357673,14,4294967291,0,0
1582205902.357673,14,1,46,774459
1582205902.357673,14,2,774459,46
1582205902.171518,15,0,0,0
1582205902.171518,15,65533,0,0
1582205902.171518,15,65534,0,0
1582205902.171518,15,65531,0,0
1582205902.171518,15,4294967293,285,0
1582205902.171518,15,4294967291,0,0
1582205902.171518,15,1,47,774238
1582205902.171518,15,2,774238,47
1582205901.744374,16,0,0,0
1582205901.744374,16,65533,0,0
1582205901.744374,16,65534,0,0
1582205901.744374,16,65531,0,0
1582205901.744374,16,4294967293,315,0
1582205901.744374,16,4294967291,0,0
1582205901.744374,16,1,774010,2469499
1582205901.744374,16,2,2469499,774010
1582205902.138386,17,0,0,0
1582205902.138386,17,65533,0,0
1582205902.138386,17,65534,0,0
1582205902.138386,17,65531,0,0
1582205902.138386,17,4294967293,339,0
1582205902.138386,17,4294967291,0,0
1582205902.138386,17,1,774429,2469486
1582205902.138386,17,2,2469486,774429
1582205903.606463,1,0,0,0
1582205903.606463,1,65533,0,0
1582205903.606463,1,65534,0,0
1582205903.606463,1,65531,0,0
1582205903.606463,1,4294967293,301,0
1582205903.606463,1,4294967291,0,0
1582205903.606463,1,1,18,164722
1582205903.606463,1,2,775967,771097
1582205903.606463,1,4,37,770943
1582205903.606463,1,5,54,770997
1582205903.606463,1,3,2477759,776076
1582205904.006764,2,0,0,0
1582205904.006764,2,65533,0,0
1582205904.006764,2,65534,0,0
1582205904.006764,2,65531,0,0
1582205904.006764,2,4294967293,289,0
1582205904.006764,2,4294967291,0,0
1582205904.006764,2,1,39,767776
1582205904.006764,2,2,49,2713
1582205904.006764,2,3,770489,88
1582205904.478188,3,0,0,0
1582205904.478188,3,65533,0,0
1582205904.478188,3,65534,0,0
1582205904.478188,3,65531,0,0
1582205904.478188,3,4294967293,316,0
1582205904.478188,3,4294967291,0,0
1582205904.478188,3,1,767550,43
1582205904.478188,3,2,771049,45
1582205904.478188,3,4,167426,74
1582205904.478188,3,5,770996,54
1582205904.478188,3,3,216,2477021
1582205904.495381,4,0,0,0
1582205904.495381,4,65533,0,0
1582205904.495381,4,65534,0,0
1582205904.495381,4,65531,0,0
1582205904.495381,4,4294967293,284,0
1582205904.495381,4,4294967291,0,0
1582205904.495381,4,1,45,776821
1582205904.495381,4,2,0,0
1582205904.495381,4,3,776821,45
1582205903.848413,5,0,0,0
1582205903.848413,5,65533,0,0
1582205903.848413,5,65534,0,0
1582205903.848413,5,65531,0,0
1582205903.848413,5,4294967293,333,0
1582205903.848413,5,4294967291,0,0
1582205903.848413,5,4,770943,37
1582205903.848413,5,1,776290,2477767
1582205903.848413,5,2,91,770260
1582205903.848413,5,3,2477084,776344
1582205904.348473,6,0,0,0
1582205904.348473,6,65533,0,0
1582205904.348473,6,65534,0,0
1582205904.348473,6,65531,0,0
1582205904.348473,6,4294967293,335,0
1582205904.348473,6,4294967291,0,0
1582205904.348473,6,1,2477029,204
1582205904.348473,6,2,48,776591
1582205904.348473,6,3,776795,2477077
1582205903.632437,8,0,0,0
1582205903.632437,8,65533,0,0
1582205903.632437,8,65534,0,0
1582205903.632437,8,65531,0,0
1582205903.632437,8,4294967293,300,0
1582205903.632437,8,4294967291,0,0
1582205903.632437,8,1,776085,2477769
1582205903.632437,8,2,2477769,776085
1582205903.808376,9,0,0,0
1582205903.808376,9,65533,0,0
1582205903.808376,9,65534,0,0
1582205903.808376,9,65531,0,0
1582205903.808376,9,4294967293,320,0
1582205903.808376,9,4294967291,0,0
1582205903.808376,9,1,776286,2477767
1582205903.808376,9,2,2477767,776286
1582205904.026927,10,0,0,0
1582205904.026927,10,65533,0,0
1582205904.026927,10,65534,0,0
1582205904.026927,10,65531,0,0
1582205904.026927,10,4294967293,288,0
1582205904.026927,10,4294967291,0,0
1582205904.026927,10,1,89,770491
1582205904.026927,10,2,770491,89
1582205903.862895,11,0,0,0
1582205903.862895,11,65533,0,0
1582205903.862895,11,65534,0,0
1582205903.862895,11,65531,0,0
1582205903.862895,11,4294967293,291,0
1582205903.862895,11,4294967291,0,0
1582205903.862895,11,1,89,770262
1582205903.862895,11,2,770262,89
1582205904.446249,12,0,0,0
1582205904.446249,12,65533,0,0
1582205904.446249,12,65534,0,0
1582205904.446249,12,65531,0,0
1582205904.446249,12,4294967293,321,0
1582205904.446249,12,4294967291,0,0
1582205904.446249,12,1,2477021,211
1582205904.446249,12,2,211,2477021
1582205904.375478,13,0,0,0
1582205904.375478,13,65533,0,0
1582205904.375478,13,65534,0,0
1582205904.375478,13,65531,0,0
1582205904.375478,13,4294967293,324,0
1582205904.375478,13,4294967291,0,0
1582205904.375478,13,1,2477078,205
1582205904.375478,13,2,205,2477078
1582205904.423078,14,0,0,0
1582205904.423078,14,65533,0,0
1582205904.423078,14,65534,0,0
1582205904.423078,14,65531,0,0
1582205904.423078,14,4294967293,286,0
1582205904.423078,14,4294967291,0,0
1582205904.423078,14,1,46,776817
1582205904.423078,14,2,776817,46
1582205904.393286,15,0,0,0
1582205904.393286,15,65533,0,0
1582205904.393286,15,65534,0,0
1582205904.393286,15,65531,0,0
1582205904.393286,15,4294967293,285,0
1582205904.393286,15,4294967291,0,0
1582205904.393286,15,1,47,776594
1582205904.393286,15,2,776594,47
1582205903.884334,16,0,0,0
1582205903.884334,16,65533,0,0
1582205903.884334,16,65534,0,0
1582205903.884334,16,65531,0,0
1582205903.884334,16,4294967293,315,0
1582205903.884334,16,4294967291,0,0
1582205903.884334,16,1,776364,2477086
1582205903.884334,16,2,2477086,776364
1582205904.237028,17,0,0,0
1582205904.237028,17,65533,0,0
1582205904.237028,17,65534,0,0
1582205904.237028,17,65531,0,0
1582205904.237028,17,4294967293,339,0
1582205904.237028,17,4294967291,0,0
1582205904.237028,17,1,776787,2477085
1582205904.237028,17,2,2477085,776787
1582205905.762632,1,0,0,0
1582205905.762632,1,65533,0,0
1582205905.762632,1,65534,0,0
1582205905.762632,1,65531,0,0
1582205905.762632,1,4294967293,301,0
1582205905.762632,1,4294967291,0,0
1582205905.762632,1,1,18,165247
1582205905.762632,1,2,778335,773478
1582205905.762632,1,4,37,773336
1582205905.762632,1,5,54,773372
1582205905.762632,1,3,2485433,778444
1582205906.209181,2,0,0,0
1582205906.209181,2,65533,0,0
1582205906.209181,2,65534,0,0
1582205906.209181,2,65531,0,0
1582205906.209181,2,4294967293,289,0
1582205906.209181,2,4294967291,0,0
1582205906.209181,2,1,39,770182
1582205906.209181,2,2,49,2722
1582205906.209181,2,3,772904,88
1582205906.66673,3,0,0,0
1582205906.66673,3,65533,0,0
1582205906.66673,3,65534,0,0
1582205906.66673,3,65531,0,0
1582205906.66673,3,4294967293,316,0
1582205906.66673,3,4294967291,0,0
1582205906.66673,3,1,769969,43
1582205906.66673,3,2,773476,46
1582205906.66673,3,4,167960,74
1582205906.66673,3,5,773417,54
1582205906.66673,3,3,217,2484822
1582205906.593347,4,0,0,0
1582205906.593347,4,65533,0,0
1582205906.593347,4,65534,0,0
1582205906.593347,4,65531,0,0
1582205906.593347,4,4294967293,284,0
1582205906.593347,4,4294967291,0,0
1582205906.593347,4,1,45,779232
1582205906.593347,4,2,0,0
1582205906.593347,4,3,779232,45
1582205906.039481,5,0,0,0
1582205906.039481,5,65533,0,0
1582205906.039481,5,65534,0,0
1582205906.039481,5,65531,0,0
1582205906.039481,5,4294967293,333,0
1582205906.039481,5,4294967291,0,0
